Date,Open,High,Low,Close,Volume
44414.52708,2729.65,2729.65,2729.65,2729.65,100
44414.52778,2729.06,2729.14,2728.91,2729.14,400
44414.52917,2729.63,2729.63,2729.63,2729.63,100
44414.53264,2731.34,2731.34,2731.34,2731.34,147
44414.53472,2732.015,2732.015,2731.72,2731.72,200
44414.53611,2732.39,2732.39,2732.39,2732.39,200
44414.53681,2732.91,2732.99,2732.73,2732.92,700
44414.5375,2734.23,2734.23,2733.86,2733.86,439
44414.53889,2733.63,2733.84,2733,2733,500
44414.54097,2734.16,2734.16,2734.16,2734.16,100
44414.54167,2734.8,2735.14,2734.8,2734.82,1375
44414.54306,2735.5914,2735.5914,2735.5914,2735.5914,100
44414.54375,2735.74,2736.75,2735.74,2736.75,1028
44414.54444,2737.285,2738.35,2737.28,2738.35,1300
44414.54514,2738.15,2738.15,2738,2738,200
44414.54583,2737.29,2737.36,2737.29,2737.36,200
44414.54653,2736.59,2736.7,2736.28,2736.7,500
44414.54722,2736.11,2736.11,2736.11,2736.11,100
44414.54792,2736.07,2736.11,2736.07,2736.11,300
44414.54861,2735.2102,2736.02,2735.2102,2736.02,400
44414.55,2737.38,2737.38,2737.04,2737.04,400
44414.55278,2737,2737.1,2736.84,2736.85,640
44414.55347,2737.09,2737.09,2736.15,2736.15,300
44414.55417,2736.11,2736.11,2736.11,2736.11,100
44414.55556,2736.08,2736.1,2736.08,2736.1,200
44414.55694,2735.77,2735.77,2734.85,2734.94,800
44414.55833,2734.33,2734.33,2733.46,2733.82,400
44414.55903,2734.14,2734.3742,2734.12,2734.3742,470
44414.55972,2733.94,2733.94,2733.94,2733.94,100
44414.56042,2733.9,2733.9,2733.18,2733.18,200
44414.56181,2732.83,2733.59,2732.83,2733.59,300
44414.5625,2733.8542,2734.49,2733.8542,2734.49,326
44414.56319,2734.655,2734.655,2734.655,2734.655,101
44414.56458,2734.69,2734.69,2734.41,2734.41,400
44414.56528,2735.25,2735.25,2735.25,2735.25,100
44414.56667,2735.25,2735.25,2734.91,2734.91,438
44414.56806,2734.62,2735.21,2734.62,2735.21,400
44414.56875,2734.49,2734.49,2734.49,2734.49,100
44414.57083,2734.66,2734.66,2734.66,2734.66,413
44414.57153,2733.28,2733.28,2732,2732.08,852
44414.57292,2732.83,2732.83,2732.83,2732.83,100
44414.57361,2733.66,2733.66,2733.66,2733.66,100
44414.575,2734.9,2734.9,2734.9,2734.9,200
44414.57569,2734.24,2734.24,2733.37,2733.37,500
44414.57639,2733.68,2734.1,2733.68,2734.1,241
44414.57708,2734.46,2734.59,2733.915,2733.915,500
44414.57778,2734.41,2734.41,2734.28,2734.28,400
44414.57847,2734.44,2735.03,2734.44,2735.03,200
44414.57917,2735.49,2735.49,2734.9,2734.9,400
44414.58125,2735.42,2735.44,2734.36,2734.36,1535
44414.58194,2733.86,2733.86,2733.86,2733.86,200
44414.58264,2734,2735.25,2734,2735.25,700
44414.58333,2736.48,2736.48,2736.26,2736.295,400
44414.58403,2736.33,2736.975,2736.33,2736.975,600
44414.58472,2737.39,2737.61,2737.32,2737.335,400
44414.58542,2737.3906,2737.3906,2737.02,2737.045,508
44414.58611,2737.59,2737.82,2737.59,2737.68,1122
44414.58681,2737.29,2737.29,2737.13,2737.28,600
44414.5875,2737.3,2738.55,2737.3,2738.37,1144
44414.58819,2737.94,2737.94,2736,2736.785,800
44414.58889,2736.73,2737.25,2736.73,2737.25,300
44414.58958,2736.77,2737.43,2736.77,2737.43,300
44414.59097,2737.44,2737.44,2737.29,2737.4,300
44414.59167,2736.79,2736.79,2736.79,2736.79,1000
44414.59306,2737.03,2737.03,2736.57,2736.57,800
44414.59375,2735.06,2735.06,2735.06,2735.06,188
44414.59583,2735.3616,2736.12,2735.3616,2736.12,255
44414.59653,2736.13,2736.49,2736.13,2736.49,300
44414.59722,2736.49,2736.49,2733.51,2733.51,500
44414.59792,2734.01,2734.01,2734.01,2734.01,100
